,price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Status,neworold,type_of_building,Price_sqft,City,Locality
1206,3800000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1055.0,28.6390982,77.412377,2.0,2.0,Ready to Move,Resale,Individual House,3601.895734597156,Ghaziabad,Siddhartha Vihar
1207,4000000.0,"Inderpuri, New Delhi - West, Delhi NCR",765.0,28.631237,77.1473146,2.0,2.0,Ready to Move,Resale,Flat,5228.75816993464,New Delhi - West,Inderpuri
1208,2650000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",795.0,28.7040534,77.4373305,2.0,2.0,Ready to Move,Resale,Individual House,3333.333333333333,Ghaziabad,Raj Nagar Extension
1209,11500000.0,"Indirapuram, Ghaziabad, Delhi NCR",1740.0,28.6493479,77.3696259,3.0,3.0,Ready to Move,Resale,Flat,6609.19540229885,Ghaziabad,Indirapuram
1210,30000000.0,"Sector b pocket 8&9 vasant kunj., Sector B Vasant Kunj, New Delhi - South, Delhi NCR",2000.0,28.5264864,77.158826,3.0,2.0,Ready to Move,Resale,Flat,15000.0,New Delhi - South,Sector B Vasant Kunj
1211,4500000.0,"Sun 1, 2101, Omicron 3, Greater Noida, Delhi NCR",1150.0,28.474501,77.553187,2.0,2.0,Ready to Move,Resale,Flat,3913.0434782608695,Greater Noida,Omicron 3
1212,4000000.0,"Greater Noida West, Greater Noida, Delhi NCR",900.0,28.605958,77.444512,2.0,2.0,Ready to Move,Resale,Flat,4444.444444444444,Greater Noida,Greater Noida West
1213,6000000.0,"Noida Extension, Noida, Delhi NCR",1430.0,28.6198420307515,77.4253213540789,3.0,3.0,Ready to Move,Resale,Flat,4195.804195804196,Noida,Noida Extension
1214,5700000.0,"Sector 86, Gurgaon, Delhi NCR",1350.0,28.3984598,76.9410753,2.0,2.0,Ready to Move,Resale,Flat,4222.222222222223,Gurgaon,Sector 86
1215,3500000.0,"Devli, New Delhi - South, Delhi NCR",579.0,28.4957949,77.2367195,2.0,2.0,Ready to Move,Resale,Flat,6044.905008635578,New Delhi - South,Devli
1216,5500000.0,"Sector 76, Noida, Delhi NCR",940.0,28.5684777,77.3775,2.0,2.0,Ready to Move,Resale,Flat,5851.063829787234,Noida,Sector 76
1217,11000000.0,"Sector 70, Gurgaon, Sector 70, Gurgaon, Delhi NCR",1865.0,28.400504,77.028946,3.0,3.0,Ready to Move,Resale,Flat,5898.123324396783,Gurgaon,Sector 70
1218,3500000.0,"plot no 419 flat no G3 sector 4 Vaishali Ghaziabad, Sector 4 Vaishali, Ghaziabad, Delhi NCR",700.0,28.61801528930664,77.27937316894531,2.0,2.0,Ready to Move,Resale,Flat,5000.0,Ghaziabad,Sector 4 Vaishali
1219,8000000.0,"Sector 69, Gurgaon, Sector 69, Gurgaon, Delhi NCR",1326.0,28.397731,77.036526,3.0,3.0,Ready to Move,Resale,Flat,6033.18250377074,Gurgaon,Sector 69
1220,12700000.0,"Sector 37C, Gurgaon, Delhi NCR",2387.0,28.449908,76.9876925,4.0,4.0,Ready to Move,Resale,Flat,5320.485965647256,Gurgaon,Sector 37C
1221,3400000.0,"NH 24, Ghaziabad, Delhi NCR",1020.0,28.638572,77.4308515,2.0,2.0,Ready to Move,Resale,Flat,3333.333333333333,Ghaziabad,NH 24
1222,6800000.0,"c block ashoka part 2, Ashoka Enclave Part 2, Faridabad, Delhi NCR",1500.0,28.4801967,77.3113014,3.0,2.0,Ready to Move,Resale,Individual House,4533.333333333333,Faridabad,Ashoka Enclave Part 2
1223,17500000.0,"C 06., Sector 9 Dwarka, New Delhi - Dwarka, Delhi NCR",1800.0,28.5796887,77.0708801,4.0,3.0,Ready to Move,Resale,Flat,9722.222222222224,New Delhi - Dwarka,Sector 9 Dwarka
1224,8500000.0,"F 19 b royal casa shushant lok 2 near hong kong bazar sector 57 gurgaon, Golf course Extension Road, Gurgaon, Delhi NCR",1250.0,28.4157673,77.0852147,3.0,3.0,Ready to Move,Resale,Flat,6800.0,Gurgaon,Golf course Extension Road
1225,3500000.0,"Maruti Kunj, Gurgaon, Delhi NCR",900.0,28.352144241333008,77.0784912109375,2.0,2.0,Ready to Move,New Property,Flat,3888.8888888888887,Gurgaon,Maruti Kunj
1226,12000000.0,"Sector 79, Noida, Delhi NCR",1870.0,28.5584978,77.3926304,3.0,4.0,Ready to Move,Resale,Flat,6417.1122994652405,Noida,Sector 79
1227,4200000.0,"Sector 19, Noida, Delhi NCR",950.0,28.577393,77.324235,3.0,2.0,Ready to Move,Resale,Flat,4421.052631578948,Noida,Sector 19
1228,3000000.0,"B1-606, Suptertech ECO-!, Noida Extension, Noida, Delhi NCR",890.0,28.596504,77.330535,2.0,2.0,Ready to Move,Resale,Flat,3370.7865168539324,Noida,Noida Extension
1229,3300000.0,"Star Rameshwaram Society, Raj Nagar Extension, Ghaziabad, Delhi NCR",1065.0,28.7040534,77.4373305,2.0,2.0,Ready to Move,Resale,Flat,3098.5915492957747,Ghaziabad,Raj Nagar Extension
1230,6000000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",1155.0,28.646286,77.406051,2.0,2.0,Ready to Move,Resale,Flat,5194.805194805195,Ghaziabad,Siddhartha Vihar
1231,16500000.0,"flat no. C 603 sixth floor plot no.10 sec 5 dwarka New Delhi 110075, Sector 5 Dwarka, New Delhi - Dwarka, Delhi NCR",1725.0,28.60231547,77.0566328,4.0,2.0,Ready to Move,Resale,Flat,9565.217391304348,New Delhi - Dwarka,Sector 5 Dwarka
1232,8950000.0,"Sector 70A, Gurgaon, Delhi NCR",1262.0,28.384034,77.01669,2.0,2.0,Ready to Move,Resale,Flat,7091.917591125198,Gurgaon,Sector 70A
1233,5000000.0,"Sector 120, Noida, Sector 120, Noida, Delhi NCR",900.0,28.532778,77.377052,2.0,2.0,Ready to Move,Resale,Flat,5555.555555555556,Noida,Sector 120
1234,7400000.0,"sector 118 noida, Sector 118, Noida, Delhi NCR",1650.0,28.580262,77.403976,3.0,3.0,Ready to Move,New Property,Flat,4484.848484848485,Noida,Sector 118
1235,3900000.0,"Shipra Suncity, Ghaziabad, Delhi NCR",810.0,28.6358105,77.3739109,2.0,2.0,Ready to Move,Resale,Flat,4814.814814814815,Ghaziabad,Shipra Suncity
1236,3800000.0,"Crossings Republik, Ghaziabad, Delhi NCR",1235.0,28.624938757423,77.4344565377367,2.0,2.0,Ready to Move,New Property,Flat,3076.923076923077,Ghaziabad,Crossings Republik
1237,2800000.0,"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",920.0,28.704541,77.42919553111565,2.0,2.0,Ready to Move,Resale,Flat,3043.478260869565,Ghaziabad,Raj Nagar Extension
1238,3620000.000000001,"Sector 16C, Greater Noida West, Noida Extension, Noida, Delhi NCR",960.0,28.620768,77.425805,2.0,2.0,Ready to Move,Resale,Flat,3770.8333333333344,Noida,Noida Extension
1239,3500000.0,"Sector 82, Faridabad, Delhi NCR",750.0,28.3998257,77.353173,3.0,2.0,Ready to Move,Resale,Flat,4666.666666666667,Faridabad,Sector 82
1240,6000000.0,"Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",900.0,28.5980365,77.0765245,3.0,2.0,Ready to Move,Resale,Individual House,6666.666666666667,New Delhi - Dwarka,Mahavir Enclave Part 1
1241,3600000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1075.0,28.7040534,77.4373305,2.0,2.0,Ready to Move,Resale,Flat,3348.8372093023254,Ghaziabad,Raj Nagar Extension
1242,7200000.0,"Sector 82, Gurgaon, Delhi NCR",1225.0,28.38981649,76.969342,2.0,2.0,Ready to Move,Resale,Flat,5877.551020408163,Gurgaon,Sector 82
1243,6000000.0,"Amrit Nagar, Ghaziabad, Delhi NCR",1550.0,28.64221572875977,77.4452896118164,3.0,2.0,Ready to Move,Resale,Flat,3870.967741935484,Ghaziabad,Amrit Nagar
1244,2850000.0,"flat no 407 tower A2 SCC heights raj Nagar extension ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",850.0,28.7062757570334,77.4187932537269,2.0,2.0,Ready to Move,Resale,Flat,3352.9411764705883,Ghaziabad,Raj Nagar Extension
1245,4300000.0,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1092.0,28.6292391988593,77.4402883141157,2.0,2.0,Ready to Move,Resale,Flat,3937.7289377289376,Ghaziabad,Crossings Republik
1246,4000000.0,"20 Floor Salwood Tower, Sector 16, Greater Noida, Delhi NCR",935.0,28.577868,77.48322,2.0,2.0,Ready to Move,Resale,Individual House,4278.07486631016,Greater Noida,Sector 16
1247,4500000.0,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",890.0,28.5118341904421,77.4112736653187,2.0,2.0,Ready to Move,Resale,Flat,5056.179775280899,Noida,Sector 137
1248,9500000.0,"Palam Vihar, Gurgaon, Delhi NCR",1400.0,28.50042532,77.00773017,2.0,2.0,Ready to Move,New Property,Flat,6785.714285714285,Gurgaon,Palam Vihar
1249,3550000.0,"Siddhartha Vihar, Ghaziabad, Delhi NCR",770.0,28.646286,77.406051,2.0,2.0,Ready to Move,Resale,Flat,4610.38961038961,Ghaziabad,Siddhartha Vihar
1250,4200000.0,"A305 Moti Residency Rajnagar Extension Morta, Morta, Ghaziabad, Delhi NCR",1335.0,28.7063305,77.411229,3.0,3.0,Ready to Move,Resale,Flat,3146.067415730337,Ghaziabad,Morta
1251,5000000.0,"PI 2, Greater Noida., PI 2, Greater Noida, Delhi NCR",1740.0,28.475274,77.545978,3.0,3.0,Ready to Move,Resale,Flat,2873.5632183908046,Greater Noida,PI 2
1252,15500000.0,"New Delhi, Chittaranjan Park, New Delhi - South, Delhi NCR",1380.0,28.537872314453125,77.24923706054688,3.0,3.0,Ready to Move,Resale,Flat,11231.884057971014,New Delhi - South,Chittaranjan Park
1253,3100000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",955.0,28.701595,77.427639,2.0,2.0,Ready to Move,Resale,Flat,3246.0732984293195,Ghaziabad,Raj Nagar Extension
1254,7509999.999999999,"Sector 77, Noida, Sector 77, Noida, Delhi NCR",1295.0,28.5720422763446,77.3910687279008,2.0,2.0,Ready to Move,Resale,Flat,5799.227799227799,Noida,Sector 77
1255,7000000.0,"Gurgaon - Faridabad Road, Gurgaon, Delhi NCR",1097.0,28.436305,77.13605,2.0,2.0,Ready to Move,Resale,Flat,6381.039197812215,Gurgaon,Gurgaon - Faridabad Road
1256,4370000.0,"Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",720.0,28.5980365,77.0765245,2.0,2.0,Ready to Move,Resale,Flat,6069.444444444444,New Delhi - Dwarka,Mahavir Enclave Part 1
1257,2600000.0,"Shyam Park Main, Ghaziabad, Delhi NCR",750.0,28.6757134,77.3713574,2.0,2.0,Ready to Move,Resale,Flat,3466.6666666666665,Ghaziabad,Shyam Park Main
1258,5500000.0,"Noida Extension, Noida, Delhi NCR",1320.0,28.620301,77.422387,3.0,3.0,Ready to Move,Resale,Flat,4166.666666666667,Noida,Noida Extension
1259,3800000.0,"Sector 75, Faridabad, Delhi NCR",1240.0,28.3716165755856,77.3510179129609,2.0,2.0,Ready to Move,Resale,Flat,3064.516129032258,Faridabad,Sector 75
1260,8200000.0,"E 7, Galaxy Apartments, F Block, Vikaspuri, Vikaspuri, New Delhi - West, Delhi NCR",1050.0,28.6442278169386,77.070314937223,2.0,2.0,Ready to Move,Resale,Individual House,7809.523809523809,New Delhi - West,Vikaspuri
1261,2900000.0,"b2 1st floor, Noida Extension, Noida, Delhi NCR",851.0,28.6079894,77.4409944,2.0,2.0,Ready to Move,Resale,Individual House,3407.755581668625,Noida,Noida Extension
1262,3800000.0,"Sector 70, Faridabad, Delhi NCR",1265.0,28.3378598374231,77.3519246076565,2.0,2.0,Ready to Move,Resale,Flat,3003.9525691699605,Faridabad,Sector 70
1263,7800000.0,"Sector 79, Gurgaon, Delhi NCR",1295.0,28.3638276,76.9793108,2.0,2.0,Ready to Move,Resale,Flat,6023.166023166024,Gurgaon,Sector 79
1264,4500000.0,"Upsidc Site B, Surajpur, Greater Noida, Delhi NCR",1275.0,28.5151375,77.495836,2.0,2.0,Ready to Move,Resale,Individual House,3529.4117647058824,Greater Noida,Surajpur
1265,4000000.0,"Sector 25 Rohini, New Delhi - Rohini, Delhi NCR",650.0,28.7344974,77.094249,2.0,2.0,Ready to Move,Resale,Flat,6153.846153846154,New Delhi - Rohini,Sector 25 Rohini
1266,5400000.0,"Ramprastha Colony, Ghaziabad, Delhi NCR",1300.0,28.65894317626953,77.32222747802734,2.0,2.0,Ready to Move,Resale,Flat,4153.846153846154,Ghaziabad,Ramprastha Colony
1267,27000000.0,"Suraj Khand, Sector 43, Faridabad, Delhi NCR",3025.0,28.4528905,77.291966,4.0,4.0,Ready to Move,Resale,Flat,8925.619834710744,Faridabad,Sector 43
1268,6700000.0,"A-103, Sikka Classic Homes, GH249, Sector Rd, Bhuapur Village, Vaishali, Ghaziabad, Uttar Pradesh, Ram Nagar-Kaushambi, Ghaziabad, Delhi NCR",1218.0,28.6385017602417,77.3253248673789,2.0,2.0,Ready to Move,Resale,Flat,5500.821018062397,Ghaziabad,Ram Nagar-Kaushambi
1269,5500000.0,"196., Shakti Khand 2, Ghaziabad, Delhi NCR",1200.0,28.6467399597168,77.3709487915039,3.0,2.0,Ready to Move,Resale,Individual House,4583.333333333333,Ghaziabad,Shakti Khand 2
1270,8340000.000000001,"Sector 76, Noida, Delhi NCR",1455.0,28.5684777,77.3775,3.0,3.0,Ready to Move,Resale,Flat,5731.958762886598,Noida,Sector 76
1271,7000000.0,"Sector 77, Noida, Delhi NCR",1410.0,28.5680204,77.3890864,3.0,2.0,Ready to Move,Resale,Flat,4964.539007092199,Noida,Sector 77
1272,4300000.0,"Sector 5 Vaishali, Ghaziabad, Delhi NCR",800.0,28.643642,77.34532,2.0,2.0,Ready to Move,Resale,Flat,5375.0,Ghaziabad,Sector 5 Vaishali
1273,4800000.0,"Greater Noida West, Noida, Delhi NCR",1350.0,28.605958,77.444512,2.0,2.0,Ready to Move,Resale,Flat,3555.555555555556,Noida,Greater Noida West
1274,4000000.0,"B 26 block, NH 24, Ghaziabad, Delhi NCR",1100.0,28.6363395660537,77.4792872715835,3.0,3.0,Ready to Move,Resale,Flat,3636.363636363637,Ghaziabad,NH 24
1275,4900000.0,"Rampuri, Ghaziabad, Delhi NCR",1000.0,28.6708215,77.3291634,2.0,2.0,Ready to Move,Resale,Flat,4900.0,Ghaziabad,Rampuri
1276,9200000.0,"Sector 33, Gurgaon, Sector 33, Gurgaon, Delhi NCR",1100.0,28.429674,77.029914,2.0,2.0,Ready to Move,Resale,Individual House,8363.636363636364,Gurgaon,Sector 33
1277,3600000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1250.0,28.699069,77.4308221137806,3.0,3.0,Ready to Move,Resale,Flat,2880.0,Ghaziabad,Raj Nagar Extension
1278,8000000.0,"Sector 6 Rohini, New Delhi - Rohini, Delhi NCR",700.0,28.71431541442871,77.11326599121094,3.0,2.0,Ready to Move,New Property,Flat,11428.57142857143,New Delhi - Rohini,Sector 6 Rohini
1279,5500000.0,"1002., Sector 1, Greater Noida, Delhi NCR",1400.0,28.577319,77.443531,3.0,2.0,Ready to Move,Resale,Flat,3928.571428571429,Greater Noida,Sector 1
1280,11000000.0,"Sector 79, Gurgaon, Delhi NCR",1945.0,28.3638276,76.9793108,3.0,3.0,Ready to Move,Resale,Flat,5655.526992287918,Gurgaon,Sector 79
1281,5300000.0,"Judges Enclave, Ahinsa Khand 2, Indirapuram, Ghaziabad, Uttar Pradesh, Kamma 1, Ghaziabad, Delhi NCR",942.0,28.645769,77.38511,2.0,2.0,Ready to Move,Resale,Flat,5626.326963906582,Ghaziabad,Kamma 1
1282,4300000.0,"With Roof Right, Vipin Garden, New Delhi - West, Delhi NCR",891.0,28.62475776672364,77.02686309814453,3.0,2.0,Ready to Move,Resale,Flat,4826.038159371493,New Delhi - West,Vipin Garden
1283,5500000.0,"Sector 74, Noida, Delhi NCR",1082.0,28.616077,77.389867,2.0,2.0,Ready to Move,Resale,Flat,5083.179297597043,Noida,Sector 74
1284,3900000.0,"ashok Vihar near by Gurgaon Railway Station gali no. 3, Ashok Vihar, Gurgaon, Delhi NCR",720.0,28.486900329589844,77.0154037475586,2.0,2.0,Ready to Move,Resale,Flat,5416.666666666667,Gurgaon,Ashok Vihar
1285,16000000.0,"Dwarka Sector 6, New Delhi, Sector 6 Dwarka, New Delhi - Dwarka, Delhi NCR",1850.0,28.593846,77.065492,3.0,2.0,Ready to Move,New Property,Individual House,8648.648648648648,New Delhi - Dwarka,Sector 6 Dwarka
1286,10100000.0,"C 802 Apex Athena Sector 75Noida, Sector 75, Noida, Delhi NCR",1895.0,28.600135803222656,77.44554138183594,3.0,4.0,Ready to Move,New Property,Flat,5329.815303430079,Noida,Sector 75
1287,9500000.0,"Sec - 9A, Gurgaon, Haryana - 122001, Sector 9A, Gurgaon, Delhi NCR",1572.0,28.4678051485117,76.9915702457116,3.0,3.0,Ready to Move,Resale,Individual House,6043.256997455471,Gurgaon,Sector 9A
1288,4200000.0,"NH 24, Ghaziabad, Delhi NCR",1299.0,28.6363395660537,77.4792872715835,3.0,3.0,Ready to Move,Resale,Individual House,3233.256351039261,Ghaziabad,NH 24
1289,3100000.0,"Sector 77, Faridabad, Delhi NCR",1040.0,28.368101,77.3721674,2.0,2.0,Ready to Move,Resale,Individual House,2980.769230769231,Faridabad,Sector 77
1290,5400000.0,"Virender Nagar, New Delhi - West, Delhi NCR",900.0,28.623481,77.096966,2.0,2.0,Ready to Move,Resale,Flat,6000.0,New Delhi - West,Virender Nagar
1291,5500000.0,"417, gaurs residency, Bel Colony, Ghaziabad, Delhi NCR",1290.0,28.668378,77.330951,3.0,2.0,Ready to Move,Resale,Flat,4263.565891472868,Ghaziabad,Bel Colony
1292,3500000.0,"Faridabad, Sector 23, Faridabad, Delhi NCR",990.0,28.35654,77.2920583,2.0,2.0,Ready to Move,Resale,Flat,3535.353535353536,Faridabad,Sector 23
1293,4100000.0,"Sector 45, Faridabad, Delhi NCR",750.0,28.4474696366741,77.3027161654091,2.0,2.0,Ready to Move,Resale,Flat,5466.666666666667,Faridabad,Sector 45
1294,9500000.0,"Sector 92, Gurgaon, Delhi NCR",1955.0,28.4096109,76.9141943,4.0,4.0,Ready to Move,Resale,Individual House,4859.335038363171,Gurgaon,Sector 92
1295,8050000.0,"orange county, Indirapuram, Ghaziabad, Delhi NCR",1224.0,28.6419128697097,77.361427371387,2.0,2.0,Ready to Move,Resale,Flat,6576.797385620915,Ghaziabad,Indirapuram
1296,6800000.0,"Omaxe RPS Green Valley Sector -41 Faridabad Haryana - 121003, Sector 41, Faridabad, Delhi NCR",1150.0,28.4722849,77.2934451,2.0,2.0,Ready to Move,Resale,Individual House,5913.04347826087,Faridabad,Sector 41
1297,4500000.0,"Sector 102, Gurgaon, Delhi NCR",800.0,28.4763113,76.9716096,3.0,2.0,Ready to Move,Resale,Individual House,5625.0,Gurgaon,Sector 102
1298,6000000.0,"Sector 85, Faridabad, Delhi NCR",1600.0,28.4042306,77.3559561,3.0,3.0,Ready to Move,Resale,Flat,3750.0,Faridabad,Sector 85
1299,6700000.0,"A 95., Surya Vihar, Gurgaon, Delhi NCR",980.0,28.47138214111328,77.00102996826172,2.0,2.0,Ready to Move,Resale,Flat,6836.734693877551,Gurgaon,Surya Vihar
1300,12000000.0,"Sector 104, Gurgaon, Delhi NCR",1826.0,28.48438996,77.00030461,3.0,3.0,Ready to Move,Resale,Individual House,6571.741511500548,Gurgaon,Sector 104
1301,2600000.0,"k 27 mohan gdn ext uttam nagar, Mohan Garden, New Delhi - West, Delhi NCR",600.0,28.63306427001953,77.03317260742188,2.0,2.0,Ready to Move,New Property,Individual House,4333.333333333333,New Delhi - West,Mohan Garden
1302,6500000.0,"Yamuna Vihar, New Delhi - East, Delhi NCR",900.0,28.69979286193848,77.27434539794922,3.0,2.0,Ready to Move,Resale,Flat,7222.222222222223,New Delhi - East,Yamuna Vihar
1303,5000000.0,"Crossings Republik, Ghaziabad, Crossings Republik, Ghaziabad, Delhi NCR",1295.0,28.6292391988593,77.4402883141157,2.0,2.0,Ready to Move,Resale,Flat,3861.003861003861,Ghaziabad,Crossings Republik
1304,2100000.0,"5., Sector 82, Faridabad, Delhi NCR",650.0,28.3998257,77.353173,2.0,2.0,Ready to Move,Resale,Flat,3230.769230769231,Faridabad,Sector 82
1305,7000000.0,"Sector 37D, Gurgaon, Delhi NCR",1380.0,28.446568,76.968477,2.0,2.0,Ready to Move,Resale,Flat,5072.463768115942,Gurgaon,Sector 37D
1306,7900000.0,"Sector 82, Gurgaon, Delhi NCR",1298.0,28.392329,76.957142,2.0,2.0,Ready to Move,Resale,Flat,6086.286594761171,Gurgaon,Sector 82
1307,2550000.0,"Dps School maruti kunj, Maruti Kunj, Gurgaon, Delhi NCR",720.0,28.352956771850582,77.08735656738281,2.0,2.0,Ready to Move,Resale,Flat,3541.6666666666665,Gurgaon,Maruti Kunj
1308,7500000.0,"Sector 84, Gurgaon, Delhi NCR",1725.0,28.403432,76.965023,3.0,3.0,Ready to Move,Resale,Flat,4347.826086956522,Gurgaon,Sector 84
1309,8000000.0,"Sector 92, Gurgaon, Delhi NCR",1498.0,28.4096109,76.9141943,2.0,2.0,Ready to Move,Resale,Flat,5340.453938584779,Gurgaon,Sector 92
1310,5000000.0,"raj nagar extension, ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",1175.0,28.703253,77.4212420699908,3.0,2.0,Ready to Move,Resale,Individual House,4255.31914893617,Ghaziabad,Raj Nagar Extension
1311,3500000.0,"Ashok vihar phase 2, near hanuman mandir, Ashok Vihar Phase 2, Gurgaon, Delhi NCR",540.0,28.4838094,77.027832,2.0,2.0,Ready to Move,Resale,Flat,6481.481481481482,Gurgaon,Ashok Vihar Phase 2
1312,14000000.0,"Sector 71, Gurgaon, Sector 71, Gurgaon, Delhi NCR",2193.0,28.419032,77.028272,4.0,3.0,Ready to Move,Resale,Flat,6383.948928408573,Gurgaon,Sector 71
1313,3800000.0,"A3-505., Sector 16, Greater Noida, Delhi NCR",1105.0,28.577868,77.48322,2.0,2.0,Ready to Move,Resale,Flat,3438.914027149321,Greater Noida,Sector 16
1314,4000000.0,"Sector 168, Noida, Delhi NCR",988.0,28.4931796,77.4041,2.0,2.0,Ready to Move,Resale,Flat,4048.582995951417,Noida,Sector 168
1315,3400000.0,"Sector MU 2, Greater Noida, Delhi NCR",835.0,28.481541,77.5708984,2.0,2.0,Ready to Move,Resale,Individual House,4071.8562874251497,Greater Noida,Sector MU 2
1316,3900000.0,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1180.0,28.7040534,77.4373305,2.0,2.0,Ready to Move,Resale,Flat,3305.084745762712,Ghaziabad,Raj Nagar Extension
1317,3260000.0,"Sector 1, Greater Noida, Delhi NCR",930.0,28.5661101,77.4406099,2.0,2.0,Ready to Move,Resale,Flat,3505.3763440860216,Greater Noida,Sector 1
1318,5050000.0,"Indirapuram, Ghaziabad, Delhi NCR",1000.0,28.634228,77.354869,2.0,2.0,Ready to Move,Resale,Flat,5050.0,Ghaziabad,Indirapuram
1319,20000000.0,"1st Floor Shivaji park, Shivaji Park, New Delhi - West, Delhi NCR",2379.0,28.6727429,77.1320265,4.0,3.0,Ready to Move,Resale,Flat,8406.893652795292,New Delhi - West,Shivaji Park
1320,7500000.0,"RZ 76 upper ground floor, Vaishali Colony, New Delhi - West, Delhi NCR",1100.0,28.606672286987305,77.08246612548828,3.0,3.0,Ready to Move,Resale,Individual House,6818.181818181818,New Delhi - West,Vaishali Colony
1321,4100000.0,"b-603/b-604, Raj Nagar Extension, Ghaziabad, Delhi NCR",1315.0,28.7033611926717,77.4239614668312,3.0,3.0,Ready to Move,Resale,Flat,3117.8707224334603,Ghaziabad,Raj Nagar Extension
1322,4000000.0,"Sangam Vihar, New Delhi - South, Delhi NCR",910.0,28.504829811532662,77.23414166283396,3.0,2.0,Ready to Move,Resale,Flat,4395.604395604396,New Delhi - South,Sangam Vihar
1323,2900000.0,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",990.0,28.6825831867356,77.5128443283652,2.0,2.0,Ready to Move,Resale,Flat,2929.2929292929293,Ghaziabad,NH 24
1324,5500000.0,"Sector 25 Rohini, New Delhi - Rohini, Delhi NCR",650.0,28.7344970703125,77.09424591064453,3.0,2.0,Ready to Move,Resale,Individual House,8461.538461538461,New Delhi - Rohini,Sector 25 Rohini
1325,3950000.0,"ground floor, Sector 53 Block A, Noida, Delhi NCR",1050.0,28.590841,77.364154,2.0,2.0,Ready to Move,New Property,Flat,3761.904761904762,Noida,Sector 53 Block A
1326,4000000.0,"Plot No - 92, S-3, Rampuri, Ghaziabad, Delhi NCR",750.0,28.6708215,77.3291634,2.0,2.0,Ready to Move,Resale,Individual House,5333.333333333333,Ghaziabad,Rampuri
1327,11700000.0,"Vikaspuri Block H, New Delhi - West, Delhi NCR",1150.0,28.646411,77.0754914,3.0,2.0,Ready to Move,Resale,Flat,10173.91304347826,New Delhi - West,Vikaspuri Block H
1328,74500000.0,"B-901., Sector 24, Gurgaon, Delhi NCR",6750.0,28.494204,77.100609,4.0,4.0,Ready to Move,Resale,Flat,11037.037037037036,Gurgaon,Sector 24
1329,10000000.0,"c block, Sector 52, Gurgaon, Delhi NCR",1395.0,28.44207,77.075517,3.0,3.0,Ready to Move,Resale,Individual House,7168.458781362007,Gurgaon,Sector 52
1330,6800000.0,"house no.117 sector 21a, Sector 21C, Faridabad, Delhi NCR",1450.0,28.4303503,77.2956126,3.0,3.0,Ready to Move,Resale,Flat,4689.6551724137935,Faridabad,Sector 21C
1331,6800000.0,"Neeti khand 3, Ghaziabad, Delhi NCR",1200.0,28.6444881,77.376602,2.0,2.0,Ready to Move,Resale,Flat,5666.666666666667,Ghaziabad,Neeti khand 3
1332,11500000.0,"Malibu Town, Gurgaon, Delhi NCR",1400.0,28.4224279,77.046461,3.0,3.0,Ready to Move,Resale,Flat,8214.285714285714,Gurgaon,Malibu Town
1333,5600000.0,"Sector 90, Gurgaon, Delhi NCR",1300.0,28.4073309,76.9365692,2.0,2.0,Ready to Move,Resale,Flat,4307.692307692308,Gurgaon,Sector 90
1334,5500000.0,"Dwarka Expy, Sector 92, Gurugram, Haryana, Sector 92, Gurgaon, Delhi NCR",1320.0,28.414843,76.919821,2.0,2.0,Ready to Move,Resale,Flat,4166.666666666667,Gurgaon,Sector 92
1335,8500000.0,"Sector 37D, Gurgaon, Delhi NCR",1770.0,28.4460523,76.9772858,3.0,3.0,Ready to Move,Resale,Flat,4802.25988700565,Gurgaon,Sector 37D
1336,11200000.000000002,"Flat No 902 Tower 7  Sec 71 Gurugram, Sector 71, Gurgaon, Delhi NCR",1802.0,28.419032,77.028272,3.0,4.0,Ready to Move,Resale,Flat,6215.3163152053285,Gurgaon,Sector 71
1337,19000000.0,"independent floor, Dlf new town Heights sec. 86 Gurgaon., Sector 86, Gurgaon, Delhi NCR",3350.0,28.40118,76.939287,4.0,4.0,Ready to Move,New Property,Flat,5671.641791044776,Gurgaon,Sector 86
1338,12000000.0,"A-98., Kaushambi, Ghaziabad, Delhi NCR",1800.0,28.6420559,77.323499,3.0,3.0,Ready to Move,Resale,Individual House,6666.666666666667,Ghaziabad,Kaushambi
1339,4000000.0,"Greater Noida West, Greater Noida, Delhi NCR",910.0,28.605958,77.444512,2.0,2.0,Ready to Move,Resale,Flat,4395.604395604396,Greater Noida,Greater Noida West
